URL,NAME,MOTTO,CITY,CATEGORY,LOGO_LINK,COMPANY_WEBSITE,OTHER_DATA
http://www.swedishlifesciences.se/cardell-consulting-ab,Cardell Consulting AB,"Utveckling, projektledning & kvalitet",Sollentuna,Service,,http://www.cardellconsulting.com
http://www.swedishlifesciences.se/carl-zeiss-ab,Carl Zeiss AB,,Stockholm,Suppliers (Distributors),,http://www.zeiss.se
http://www.swedishlifesciences.se/carmeda-ab,Carmeda AB,Bioactive coatings for medical devices,Upplands Väsby,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/669/logo/98_logo_low.jpg?itok=u79c_bcg,http://www.carmeda.com
http://www.swedishlifesciences.se/cavidi-ab,Cavidi AB,Monitoring made accessible,Uppsala,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/706/logo/cavidilogo.jpg?itok=sl2aAftz,http://www.cavidi.se/
http://www.swedishlifesciences.se/cebix-ab,Cebix AB,,Solna,Biotech,,http://www.cebix.com
http://www.swedishlifesciences.se/ceffort-ab,CEFFORT AB,Consultant bioprocesses & nordic market,Lund,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1152/logo/ceffort_2c_och_r_symbol_150_pixels.jpg?itok=_JI6bxZo,http://www.ceffort.com
http://www.swedishlifesciences.se/celac-sweden-ab,CeLac Sweden AB,,Lund,Biotech,,http://www.clab.se
http://www.swedishlifesciences.se/cellavision-ab,CellaVision AB,,Lund,Medtech,,http://www.cellavision.se
http://www.swedishlifesciences.se/cellectricon-ab,Cellectricon AB,Miniaturized cell-based solutions for drug discovery,Göteborg,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/796/logo/310_logo_low.jpg?itok=MIOroi2n,http://www.cellectricon.com
http://www.swedishlifesciences.se/cellevate-ab,Cellevate AB,Experience a new dimension of research,Lund,Biotech,,http://www.cellevate.com
http://www.swedishlifesciences.se/cellwell,Cellwell,Konsult inom medicinteknik - QA och RA,Åkersberga,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1128/logo/cwlogga0410ny.jpg?itok=DEMWmUWC,http://www.cellwell.se
http://www.swedishlifesciences.se/cenova-ab-innovation-production,Cenova AB Innovation & Production,Medical Devices and Packaging,Mjölby,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/707/logo/160_logo_high.jpg?itok=kmeqV36b,http://www.cenova.se
http://www.swedishlifesciences.se/cepheid-ab,Cepheid AB,Clin molecular diagnostics,Bromma,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/808/logo/sangtec_molecular_diagnostics_ab-logo_low.gif?itok=nfpncQYN,http://www.affigene.com
http://www.swedishlifesciences.se/cewatech-ab,Cewatech AB,,Göteborg,Medtech,,http://www.cewatech.se
http://www.swedishlifesciences.se/chemical-instruments-ab,Chemical Instruments AB,,Sollentuna,Suppliers (Distributors),,http://www.ciab.se
http://www.swedishlifesciences.se/chemilia-ab,Chemilia AB,,Huddinge,Biotech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/794/logo/chemilia_ab-logo_low.jpg?itok=j0aSKluD,http://www.chemilia.com
http://www.swedishlifesciences.se/christian-berner-ab,Christian Berner AB,,Mölnlycke,Suppliers (Manufactures),,http://www.christianberner.com
http://www.swedishlifesciences.se/chubb-insurance-company-of-europe-sa,Chubb Insurance Company of Europe S.A.,Property & business interruption,Stockholm,Service,,http://www.chubb.com/international/se/
http://www.swedishlifesciences.se/citec,CITEC,Technical Information and Engineering,Karlstad,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/978/logo/714_logo_low.jpg?itok=F0OdFlUT,http://www.citec.com
http://www.swedishlifesciences.se/clean-room-control-ab,Clean Room Control AB,,Uppsala,Service,,http://www.cr-control.se
http://www.swedishlifesciences.se/clinical-gene-networks,Clinical Gene Networks,Networks for the benefit of life,Stockholm,BioIT,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/924/logo/582_logo_high.jpg?itok=irlkSpEI,http://www.clinicalgenenetworks.com
http://www.swedishlifesciences.se/clinstorage-ab,ClinStorage AB,A GMP certified storage facility,"Solna, Sweden",Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1196/logo/clinstoragey.png?itok=KNqMAjCb,,"For your valuable biological and pharmaceutical materials, we provide unique quality service with in depth knowledge making us highly suitable for clients´ entire need for storage, dispensing, release and distribution: Storage from room temperature down to -150º C and liquid nitrogen, Dispensing, labeling and packaging, Transportation and cold chain logistics, Batch release and certification (QP Release), Batch certification of imported medicinal products including 3rd countries and GMP audits. All service include high security with facility access and temperature control 24/7, including energy backup. ClinStorage is GMP certified by the Swedish Medical Products Agency.",070-5180014,http://www.clinstorage.se,info@clinstorage.se,"Banvaktsvägen 22
17148 Solna, Sweden","(u'Category', u'Service')","(u'Looking for capital', u'Yes')","(u'Founded', u'2008')","(u'Public company', u'No')","(u' ClinStorage Information Folder', u'http://www.swedishlifesciences.se/sites/default/files/clinstorage_folder_english_0.pdf')"
http://www.swedishlifesciences.se/clintec-international-ltd,ClinTec International Ltd.,Global reach with local expertise,Göteborg,CROs,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1096/logo/3851_logo_high.jpg?itok=lzL36AAS,,"ClinTec International is a full service CRO providing high quality, flexible clinical research solutions since 1997.  Our pioneering approach has resulted in exceptional growth in over 40 countries worldwide while allowing us to maintain local management presences.  We have experience in all major therapeutic areas as well as orphan indications.  We can support or manage any Phase I-IV, BE, BA or medical device study.  We handle patient support to meet your timelines.  ClinTec is an ideal partner for start up biotechs, SME´s, Medtech and Pharma organisations throughout the development process.",031-277 477,http://www.clintec.com,northerneurope@clintec.com,https://www.facebook.com/pages/ClinTec-International/167083426673767,http://www.swedishlifesciences.se/%40ClinTecGlobal,"Lilla Bommen 6
41104 Göteborg","(u'Category', u'Contract Research Organisations')","(u'Founded', u'1997')","(u'Public company', u'No')","(u'Number of employees', u'350')","(u'Principal owners', u'Rabinder Buttar')"
http://www.swedishlifesciences.se/clintrials-sk%C3%A5ne,ClinTrials Skåne,,Lund,CROs,,http://clintrialsskane.se/
http://www.swedishlifesciences.se/cma-microdialysis-ab,CMA Microdialysis AB,,Kista,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/756/logo/240_logo_high.jpg?itok=hiCcf4zB,http://www.microdialysis.se
http://www.swedishlifesciences.se/cobolt-ab,Cobolt AB,,Solna,Suppliers (Manufactures),,http://www.cobolt.se
http://www.swedishlifesciences.se/cobra-biologics,Cobra Biologics,,Södertälje,CMOs,,http://www.cobrabio.com
http://www.swedishlifesciences.se/colly-flowtech-ab,Colly Flowtech AB,,Kista,Suppliers (Distributors),,http://www.colly.se
http://www.swedishlifesciences.se/comair-professor-hans-wiksell-ab,Comair Professor Hans Wiksell AB,,Stockholm,Medtech,,http://www.comair.se
http://www.swedishlifesciences.se/compass-rekrytering-utveckling-ab,Compass Rekrytering & Utveckling AB,,Stockholm,Service,,http://www.compass.se/
http://www.swedishlifesciences.se/compumine-ab,Compumine AB,,Uppsala,BioIT,,http://www.compumine.com
http://www.swedishlifesciences.se/comsol-ab,Comsol AB,,Stockholm,BioIT,,http://www.comsol.com
http://www.swedishlifesciences.se/conlega-biobusiness-development-and-management-hb,Conlega Biobusiness Development and Management HB,,Uppsala,Service,,http://www.conlega.com
http://www.swedishlifesciences.se/contur-software-ab,Contur Software AB,,Stockholm,BioIT,,http://www.contur.com
http://www.swedishlifesciences.se/copenhagen-bio-science-park,Copenhagen Bio Science Park,Copenhagen Bio Science Park,Copenhagen N,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1217/logo/cobis_logo.jpg?itok=ehtRwyi8,,"COBIS is centrally located in Copenhagen in an environment of excellence when it comes to knowledge and commercial use of biotechnology, medicine, and pharmacology. The space is exceptional. A 12,000 square meter building of modern architecture with lab facilities and offices.

We have something to offer you regardless of whether you represent an established life science company, a CRO , or even if you simply have a good idea and need help to get started.

Our location is ideal. We are centrally located between Denmark’s leading hospitals and major universities – in the heart of the world's strongest biotech region, Medicon Valley and only minutes away from the centre of Copenhagen.",+4570702980,http://www.cobis.dk,info@cobis.dk,"Ole Maaloes Vej 3
2200 Copenhagen N","(u'Category', u'Service')","(u'Founded', u'2011')","(u'Public company', u'No')","(u'Number of employees', u'6')","(u'Chairman', u'Steen Donner')","(u'Principal owners', u'Scion DTU, Symbion Science Park')"
http://www.swedishlifesciences.se/corline-systems-ab,Corline Systems AB,Solutions for Life,Uppsala,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/761/logo/corline_systems_ab-logo_low.jpg?itok=qC0vPi33,http://www.corline.com
http://www.swedishlifesciences.se/cortendo-invest-ab-publ,Cortendo Invest AB (publ),,Partille,Biotech,,http://www.cortendo.com
http://www.swedishlifesciences.se/cr-competence-ab,CR Competence AB,,Lund,CROs,,http://www.colloidalresource.se
http://www.swedishlifesciences.se/cr-development,CR Development,,Lund,Medtech,,http://www.colloidalresource.se
http://www.swedishlifesciences.se/creative-antibiotics-sweden-ab-publ,Creative Antibiotics Sweden AB (publ),,UMEÅ,Biotech,,http://www.creativeantibiotics.com
http://www.swedishlifesciences.se/crelab-instruments-ab,Crelab Instruments AB,,Billdal,Suppliers (Distributors),,http://www.crelab.se
http://www.swedishlifesciences.se/croptailor-ab,CropTailor AB,,Göteborg,Biotech,,http://www.croptailor.com
http://www.swedishlifesciences.se/crucell-sweden-ab,Crucell Sweden AB,Develops vaccines,Stockholm,Biotech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/720/logo/sbl_vaccin_ab-logo_high.jpg?itok=0iHYnxxo,http://www.crucell.se
http://www.swedishlifesciences.se/ctc-clinical-trial-consultants-ab,CTC Clinical Trial Consultants AB,Translating science into treatment,Uppsala,CROs,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1139/logo/ctc-logotyp-liggande-stor.jpg?itok=M_4dPJ29,,"CTC AB is a privately owned CRO with focus on clinical conduct of hospital-based early phase clinical trials (phase 0/I IIa) in patients and healthy volunteers in a dedicated 12-bed research clinic at the University hospital in Uppsala combined with two SMO sites in Uppsala and Linköping for phase II/III studies. 
The research clinic at the University hospital in Uppsala is approved by the Medical Products Agency for First-in-Human studies. 
Our experts can support your company throughout the translational phase to get an early indication of proof of mechanism/concept in patients/volunteers.",+46-768-33 98 88,http://www.ctc-ab.se,anders.millerhovf@ctc-ab.se,"Dag Hammarskjölds väg 13
752 37 Uppsala","(u'Category', u'Contract Research Organisations')","(u'Founded', u'2011')","(u'Public company', u'No')","(u'Revenue', u'22 MSEK in Sweden')","(u'Number of employees', u'15')","(u'Chairman', u'Bengt Dahlstr\xf6m')","(u'Principal owners', u'Private')"
http://www.swedishlifesciences.se/cybergene-ab,CyberGene AB,"Prenatal diagnostics, oligonucleotides",Solna,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/709/logo/167_logo_high.jpg?itok=h8gI7N0n,http://www.cybergene.se
http://www.swedishlifesciences.se/dalco-chromtech-ab,Dalco ChromTech AB,,Sollentuna,Suppliers (Distributors),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/802/logo/325_logo_high.eps?itok=BuwfQCbi,http://www.dalcochromtech.se
http://www.swedishlifesciences.se/damn-good-agency,Damn Good Agency,,Stockholm,Service,,http://www.dga.se
http://www.swedishlifesciences.se/danpet,DanPET,,Malmö,Biotech,,http://www.danpet.eu/
http://www.swedishlifesciences.se/deltatec-pharma,Deltatec Pharma,Ingenjörer Turn-Key,Trollhättan,Suppliers (Manufactures),,http://www.deltatec.se
http://www.swedishlifesciences.se/demetech-ab,Demetech AB,Bone densitometer manufacturer,Täby,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/710/logo/170_logo_high.jpg?itok=GdX-yFYC,http://www.demetech.com
http://www.swedishlifesciences.se/denator-ab,Denator AB,,Gothenburg,Medtech,,http://www.denator.com
http://www.swedishlifesciences.se/devex-mekatronik-ab,Devex Mekatronik AB,,Skarpnäck,Service,,http://www.devexmekatronik.se
http://www.swedishlifesciences.se/devex-propart-ab,Devex ProPart AB,Tillverkning av finmekanisk plåtdetaljer,Skarpnäck Stockholm,Service,,http://www.devex.se
http://www.swedishlifesciences.se/devyser-ab,Devyser AB,Genetic testing kits for diagnostics,Stockholm,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/933/logo/2009-devyser-logo-svartvitv02.png?itok=GnBsncpB,http://www.devyser.com
http://www.swedishlifesciences.se/dfind-science-engineering-ab,Dfind Science & Engineering AB,Staffing provided by specialists,Stockholm,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/939/logo/629_logo_low.jpg?itok=Uis8GfGf,https://www.dfind.se/science-engineering/
http://www.swedishlifesciences.se/dhl-express-nordic,DHL Express Nordic,Logistics,Stockholm,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/854/logo/dhl_express_nordic-logo_high.jpg?itok=SGtGMqjW,http://www.dhl.com
http://www.swedishlifesciences.se/diamyd-diagnostics-ab,Diamyd Diagnostics AB,,Stockholm,Medtech,,http://www.diamyd.com
http://www.swedishlifesciences.se/diamyd-medical-ab,Diamyd Medical AB,Diamyd Medical in brief,Stockholm,Biotech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/713/logo/diamyd_medical_ab-logo_high.jpg?itok=AxU087U4,http://www.diamyd.se
http://www.swedishlifesciences.se/diamyd-therapeutics-ab,Diamyd Therapeutics AB,,Stockholm,Biotech,,http://www.diamyd.com
http://www.swedishlifesciences.se/diasorin-ab,DiaSorin AB,,Sundbyberg,Medtech,,http://www.diasorin.com
http://www.swedishlifesciences.se/dilafor-ab,Dilafor AB,Novel therapeutic concepts in obstetrics,Solna,Biotech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/828/logo/374_logo_high.jpg?itok=A_PEzqPE,http://www.dilafor.com
http://www.swedishlifesciences.se/dilaforette-ab,Dilaforette AB,,Solna,Biotech,,http://www.dilaforette.se
http://www.swedishlifesciences.se/docs-international,Docs International,Staffing the Healtcare Industry,Solna,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/897/logo/docs_international-logo_high.jpg?itok=BiIuPFQm,http://www.docs-int.se
http://www.swedishlifesciences.se/doxa-ab,Doxa AB,Business Model/Strategy,Uppsala,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/757/logo/242_logo_low.jpg?itok=Q0QGTgEt,http://www.doxa.se
http://www.swedishlifesciences.se/dupont-chemoswed,DuPont Chemoswed,Your Custom Synthesis Specialist,Malmö,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/831/logo/378_logo_high.jpg?itok=ByZ0Z1HE,http://www.dupont.com
http://www.swedishlifesciences.se/dynamic-code-ab,Dynamic Code AB,,Linköping,Biotech,,http://www.dynamiccode.se
http://www.swedishlifesciences.se/edsman-medical-writing,Edsman Medical Writing,,Stockholm,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1060/logo/edmedica_gradiant.jpg?itok=fCAScfXF,http://www.edmedica.se
http://www.swedishlifesciences.se/elpro-nordic-aps,Elpro Nordic ApS,,Hørsholm,Service,,http://www.elpro.com
http://www.swedishlifesciences.se/emintech,EminTech,,Lund,CROs,,http://www.emintech.com
http://www.swedishlifesciences.se/encecor-ab,Encecor AB,,Uppsala,Service,,http://www.encecor.com
http://www.swedishlifesciences.se/entomed-ab,Entomed AB,,Malmö,Medtech,,http://www.entomed.se
http://www.swedishlifesciences.se/epsilon-ab,Epsilon AB,,Malmö,Service,,http://www.epsilon.nu
http://www.swedishlifesciences.se/eribis-pharmaceuticals-ab,Eribis Pharmaceuticals AB,,Uppsala,Biotech,,http://www.eribispharma.se
http://www.swedishlifesciences.se/ernst-young-ab,Ernst & Young AB,,Stockholm,Service,,http://www.se.ey.com
http://www.swedishlifesciences.se/essentys-ab,Essentys AB,Osteoporosis,Lund,Biotech,,http://www.essentys.com
http://www.swedishlifesciences.se/etteplan,Etteplan,Technical Consultancy,Västerås,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/914/logo/protang_ab-logo_low.gif?itok=Y7d5_xHP,http://www.protang.se
http://www.swedishlifesciences.se/etteplan-sweden-ab,Etteplan Sweden AB,Life Science contact engineering,Halmstad,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1092/logo/3815_logo_high.jpg?itok=oQI3lPdi,http://www.etteplan.com
http://www.swedishlifesciences.se/eureda,Eureda,,Uppsala,Service,,http://www.eureda.com
http://www.swedishlifesciences.se/euro-diagnostica-ab,Euro-Diagnostica AB,,Malmö,Medtech,,http://www.eurodiagnostica.se
http://www.swedishlifesciences.se/eurocine-vaccines-ab,Eurocine Vaccines AB,Development of nasal vaccines,Solna,Biotech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/758/logo/244_logo_low.png?itok=7eKYQbhm,http://www.eurocine.se
http://www.swedishlifesciences.se/european-institute-of-science-ab,European Institute of Science AB,,Lund,Suppliers (Manufactures),,http://www.euris.org
http://www.swedishlifesciences.se/exova-metech-ab,Exova Metech AB,Kalibrering och mätteknik,Linköping,Service,,http://www.exovametech.se
http://www.swedishlifesciences.se/extero-ab,Extero AB,,Jönköping,Service,,http://www.extero.se
http://www.swedishlifesciences.se/fagerstr%C3%B6m-pharma-systems-ab,Fagerström Pharma Systems AB,,Helsingborg,Suppliers (Manufactures),,http://www.fagerstrom.se
http://www.swedishlifesciences.se/findfactpharma-ab,FindFactPharma AB,marknadsundersökningar,Mariefred,Business Development,,http://www.findfactpharma.se
http://www.swedishlifesciences.se/finess-hygiene-ab,Finess Hygiene AB,,Kisa,Medtech,,http://www.finesshygiene.com
http://www.swedishlifesciences.se/fisher-scientific,Fisher Scientific,,Västra Frölunda,Suppliers (Distributors),,http://www.thermofisher.com
http://www.swedishlifesciences.se/fluicell-ab,Fluicell AB,,Gothenburg,Suppliers (Manufactures),,http://www.fluicell.com
http://www.swedishlifesciences.se/formpipe-software-ab,Formpipe Software AB,"Quality, Compliance and Document Control",Stockholm,BioIT,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1143/logo/4568_logo_low.png?itok=4vyNaPUa,http://www.formpipe.com
http://www.swedishlifesciences.se/forvalue-ab,ForValue AB,,Göteborg,Service,,http://www.forvalue.se
http://www.swedishlifesciences.se/fresenius-kabi-ab,Fresenius Kabi AB,,Uppsala,Pharma,,http://www.fresenius-kabi.se
http://www.swedishlifesciences.se/fujirebio-diagnostics-ab,Fujirebio Diagnostics AB,Working for better diagnostics,Göteborg,Medtech,,http://www.fdab.com
http://www.swedishlifesciences.se/galenica-ab,Galenica AB,Pharmaceutical technology/drug delivery,Malmö,CMOs,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/763/logo/253_logo_high.jpg?itok=zn31sMBw,http://www.galenica.se
http://www.swedishlifesciences.se/gammadata-instrument-ab,Gammadata Instrument AB,,Uppsala,Suppliers (Distributors),,http://www.gammadatainstrument.se
http://www.swedishlifesciences.se/g%C3%A4rde-wesslau-advokatbyr%C3%A5,Gärde Wesslau Advokatbyrå,,Stockholm,Intellectual Property,,http://www.garde.se
http://www.swedishlifesciences.se/gatc-biotech-ab,GATC Biotech AB,,Solna,Service,,http://www.gatc-biotech.com
http://www.swedishlifesciences.se/gatc-biotech-ab-0,GATC Biotech AB,Helhetslösningar för sekvensering,Solna,Biotech,,http://www.gatc-biotech.com/en/index.html
http://www.swedishlifesciences.se/ge-healthcare,GE Healthcare,Enabling personalised medicine,Uppsala,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/619/logo/amersham_biosciences_ab-logo_low.jpg?itok=InB3F6T6,http://www.gehealthcare.com
http://www.swedishlifesciences.se/gem%C3%BC-armatur-ab,Gemü Armatur AB,,LINDOME,Suppliers (Manufactures),,http://www.gemu.se
http://www.swedishlifesciences.se/genano-luftreningsteknik,Genano Luftreningsteknik,,Landskrona,Suppliers (Distributors),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1077/logo/3686_logo_high.eps?itok=aZ8v-vzv,http://www.genano.se
http://www.swedishlifesciences.se/genovis-ab,Genovis AB,Novel tools for biomolecule delivery,Lund,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/765/logo/257_logo_low.jpg?itok=uGhn-fes,http://www.genovis.com
http://www.swedishlifesciences.se/getinge-ab,Getinge AB,,Getinge,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/766/logo/getinge_ab-logo_high.jpg?itok=vUDyYEwv,http://www.getinge.com
http://www.swedishlifesciences.se/glucox-biotech-ab,Glucox Biotech AB,With a mission to cure diabetes,Stockholm,Biotech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/892/logo/glucox_biotech_ab-logo_high.jpg?itok=jteBDGiN,http://www.glucoxbiotech.com
http://www.swedishlifesciences.se/glycorex-transplantation-ab,Glycorex Transplantation AB,Products for transplantation.,Lund,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/764/logo/glycorex_transplantation_ab-logo_high.jpg?itok=Fb8yDWAC,http://www.glycorex.com
http://www.swedishlifesciences.se/gradientech-ab,Gradientech AB,,Uppsala,Suppliers (Manufactures),,http://www.gradientech.se
http://www.swedishlifesciences.se/greenhouse-labs,Greenhouse Labs,,Stockholm,Service,,http://www.greenhouselabs.che.kth.se
http://www.swedishlifesciences.se/groth-co,Groth & Co,Global success is built on IP,Stockholm,Intellectual Property,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1068/logo/groth_logotype_blue_rgb.jpg?itok=aaeDz6Gk,http://www.groth.eu/
http://www.swedishlifesciences.se/gyros-ab,Gyros AB,Microfluidics,Uppsala,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/772/logo/267_logo_low.jpg?itok=8chpMFOD,http://www.gyros.com
http://www.swedishlifesciences.se/haemochrom-diagnostica-ab,Haemochrom Diagnostica AB,,Mölndal,Medtech,,http://www.haemochrom.se
http://www.swedishlifesciences.se/hansa-medical-ab-publ,Hansa Medical AB (publ),Enabling transplantation,Lund,Biotech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/999/logo/hmed_logo.jpg?itok=IY_arsgW,,"Hansa Medical is a biopharmaceutical company focused on novel immunomodulatory enzymes. Its lead project IdeS is an antibody-degrading enzyme in Phase II clinical development, with potential use in transplantation and rare autoimmune diseases.

Other projects include HBP-assay, a market-launched diagnostic marker for severe sepsis, and EndoS, an antibody-modulating bacterial en¬zyme in pre-clinical development. The company is based in Lund, Sweden. Hansa Medical’s share (HMED) is listed on Nasdaq First North in Stockholm, with Remium Nordic AB as Certified Adviser.",046-165670,http://www.hansamedical.com,info@hansamedical.com,"Scheelevägen 22
Box 785
220 07 Lund","(u'Category', u'Biotech')","(u'Founded', u'2007')","(u'Public company', u'Yes')","(u'Revenue', u'4.7 MSEK in Sweden')","(u'Number of employees', u'14')","(u'Chairman', u'Birgit Stattin Norinder')","(u'Principal owners', u'NXT2B')"
http://www.swedishlifesciences.se/harrison-clinical-research-sweden-ab,Harrison Clinical Research Sweden AB,Contract Research Organization,Sollentuna,CROs,,http://www.harrisoncinical.com
http://www.swedishlifesciences.se/healthy-bizniz-europe-ab,Healthy Bizniz Europe AB,,Strängnäs,Business Development,,http://www.healthybizniz.eu
http://www.swedishlifesciences.se/herac-ab,Herac AB,,Huskvarna,CROs,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1227/logo/logo.jpg?itok=5QiBvJW2,http://www.herac.se
http://www.swedishlifesciences.se/herbicin-ab,Herbicin AB,,Lund,Biotech,,http://www.herbicin.com
http://www.swedishlifesciences.se/hermelinen-forskning,Hermelinen Forskning,,Luleå,CROs,,http://www.hermelinen.se
http://www.swedishlifesciences.se/hermes-medical-solutions-ab,Hermes Medical Solutions AB,Medical Imaging IT Solutions,Stockholm,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/826/logo/hermes_medical_solutions_nuclear_diagnostics_ab-logo_low.jpg?itok=4ntLZmkK,http://www.hermesmedical.com
http://www.swedishlifesciences.se/hettich-labinstrument-ab,Hettich Labinstrument AB,,Sollentuna,Suppliers (Distributors),,http://www.hettichlabinstrument.se
http://www.swedishlifesciences.se/hilotherm-scandinavia,Hilotherm Scandinavia,,Täby,Medtech,,http://www.hilotherm.se
http://www.swedishlifesciences.se/h%C3%B6jmed-abh%C3%B6jmed-medical-ab,Höjmed Medical AB,Surgical Implants and Devices,Stockholm,Medtech,,http://www.hojmed.com
http://www.swedishlifesciences.se/hotswap,HotSwap,Medical device development,Sundbyberg,Service,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/1012/logo/hotswap_logo_horisontell_200x100mm.jpg?itok=5EKIuJdw,http://hotswap.eu/
http://www.swedishlifesciences.se/icu-scandinavia-ab,ICU Scandinavia AB,Boomerang keeps an eye on your lab,Täby,Suppliers (Manufactures),http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/990/logo/768_logo_low.jpg?itok=IBI1Yn8I,http://www.icuscandinavia.com
http://www.swedishlifesciences.se/idl-biotech-ab,IDL Biotech AB,In Vitro Diagnostics,Bromma,Biotech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/775/logo/idl_biotech_ab-logo_low.jpg?itok=YCCpCIda,http://www.idl.se
http://www.swedishlifesciences.se/ihe-institutet-f%C3%B6r-h%C3%A4lso-och-sjukv%C3%A5rdsekonomi,IHE - Institutet för Hälso- och Sjukvårdsekonomi,,LUND,Service,,http://www.ihe.se
http://www.swedishlifesciences.se/imdevco-ab,Imdevco AB,,Göteborg,Service,,http://www.telia.com
http://www.swedishlifesciences.se/imego-ab,Imego AB,Bioapplication of sensor systems,Göteborg,Medtech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/776/logo/imego_institute_the-logo_low.jpg?itok=FOuKSt1W,http://www.imego.com
http://www.swedishlifesciences.se/immun-system-ims-ab,Immun System IMS AB,,Uppsala,Biotech,,http://www.immunsystem.se
http://www.swedishlifesciences.se/immunicum-ab,Immunicum AB,,Göteborg,Biotech,,http://www.immunicum.com
http://www.swedishlifesciences.se/implementa-hebe-ab,"Implementa Hebe, AB",,Lund,Suppliers (Manufactures),,http://www.implementa.se
http://www.swedishlifesciences.se/inc-research-sweden-ab,INC Research Sweden AB,Therapeutic Foresight. Trusted Results.,Uppsala,CROs,,http://www.incresearch.com
http://www.swedishlifesciences.se/indevex-ab-publ,Indevex AB (publ),Natural nutrition technology,Storebro,Biotech,http://www.swedishlifesciences.se/sites/default/files/styles/logo_table_index/public/company_profiles/909/logo/indevex_biotech.jpg?itok=oZod9b8J,http://www.indevex.com
